comment,x,y,cluster,z
I know a device that you connect it like an ekg in the body and it tells you your previous illness and your future disease    It’s amazing !!,-0.30550115500557856,0.1383649377562834,0,1.2367259411662208
We are handing over the control of our lives to a non conscious entity.,-0.9920505946570017,0.12864250309332592,0,-0.12388270513237212
interesting: wouldn't a 3d model dataset be more accurate than a 2d photo?,-2.394254921964931,0.24198526536250992,0,-0.10061716520863893
"Plot twist, all that monitoring makes most humans uncomfortable. Also, government/corporation security in place of self-autonomy/personal protection rarely ends well for the secured/protected.",-1.1393651018088349,-0.5469069098901459,0,0.32705977624393284
"Unfortunately, no matter were you live there is no such thing as the right to privacy, but the social score is really creepy... hopefully the people will revolt, if they can find the time from working.  Keep them busy and surveilled to prevent upheaval (crime).  To a lesser extent, some of these surveillance techniques are used in the US; many municipalities with zoning regulations use annually taken aerial photos to find newly built non-compliant structures.  Several cities in the US utilize traffic cams, and businesses put GPS trackers in there employees vehicles.",5.489946468183807,-2.3146284025840025,1,-1.3393001536170037
"How about when your self driving car  may need to check the rear(multi side) camera to move out of the way even further from a car that may crash into you from another direction, due to you breaking so abruptly? 

I can imagine a pile up after that car slammed on breaks abruptly on the highway…",1.736582191796546,-1.1650171928553272,1,-1.7266124491038477
5:25 I’d prefer dying of cancer due to a real doctor’s misdiagnosis rather than having a precocious diagnosis from AI. I don’t really like AI and don’t care about all the advantages. It is too complex and powerful. The two key things are: what if it ends up in the wrong hands and what if it gets out of control. I think it is giving us more issues than benefits at the end.,3.7483409283214506,-0.698927424463803,1,1.303553669526848
I need a self-repairing car not a self-driving car.,-2.379720273919188,-0.015086121019394454,0,-0.08943225237914221
Rediscovery of ones past tech is a good thing. Just let it come back to you naturally.,-1.3914938069346265,0.6511680381999106,0,-0.16677282611266897
"At the end the decision are taken by the programmer of the AI, and he can have enough time to think.  Any way I hope with these technologies, most of us dont become stupid as now we are with the ""smart"" phones",2.533820249874295,-2.2924559306666543,1,0.4544936548435108
Great Documentary,-2.5966355290110066,0.009301247511261409,0,-0.029689882147459136
"Wow, so if I will get some of these cars, I could make that decitions test first, in order that the machine consider my point of view in its automatic mode... I imagine. So AI can be relate with some previous diagnosis?",0.020480507611577548,-0.020903693254868773,0,0.9715082107885059
“AI didn’t save the word”people will read this 1000 years from now.,-1.6399247556837708,-0.3734487793351906,0,0.2875990920405299
This is just heartbreaking for me the end of life as we know it.,-0.8809976915529047,0.13793166613770433,0,0.4404263765337749
"I never thought that future could fancy talk about a bunch of "" if "" "" then "" "" do "" statements etc in such a passionate way ",-1.7348431493344514,0.11978931214196305,0,0.34490758342558014
"This was a triumph.
I'm making a note here:
HUGE SUCCESS.",-2.497026308133625,0.10558210502698069,0,-0.12022758726038932
These are broad datasets with perhaps just 4 broad type of clinical presentation. Tuberculosis itself has confounded the entire field of pulmonolgy and moved the field from being called Chest Diseases to pulmonology. So I think the datasets are just a front for the doctor to guide through but will never replace the understanding of  the specialty. Doctors might as well give up their training which goes through years of training for them to be given an authority to call tuberculosis TB. So there!!!,5.243667587718529,-1.9088121486618281,1,-0.9109877906067217
"They werent ""business opportunities"" they were ""surveillance opportunities"".",-2.4614460343923117,0.13575018564246197,0,0.23017914466244102
Resources should not be waisted on detecting conditions but on curing them.,-2.1397073729325977,0.25132366908591885,0,-0.16320343132606943
"You should not be afraid of an AI, you should be afraid of people, who abuse it. It's not an AI that kills people, it's people.",-0.15762215514206845,1.5447336557933729,0,1.085328939592569
"Dabbling with A.I. is no different than playing with fire. While there may be some pros to it, it only takes one con to catastrophically destroy everything.",-0.7263673046297141,1.461348550033453,0,-1.009319510144156
"Predictability is unpredictable. One change in thought processing and the algorithms fail. Discard unnecessary baggage by becoming a Minimalist. Have a limited pattern by altering our behaviour. Switch things up. By all means allow ourselves a good routine but disconnected from electronics. When/if we require the use of technology, be aware of the duration and reasoning behind the use. Is it absolutely necessary, can it be achieved in a different way without the need for tech? Take a look at our environment. Do we wish to Continue allowing ourselves to disconnect? Do we wish to be seperate from the world you live in? Diagnostics are becoming data based! How unnecessary! Doctors have lost the need to heal, Natural methods are burried in the Artificial world. Little focus on Self healing.. let's just brush the problems under the rug until there's no more room to hide it! Create Hate, create fear, create Alcoholic Beer! Create Robot, create falseness and delusion.. this is mostly the cause for our confusion!",12.215155277645598,-3.0707625114062367,2,-0.3243788300867784
"We are translating everything humans already do into AI et al including cultural diff/bias. We are trying to get AI to be as good as human intuition.  I get that experience and habitual minds & actions of all sorts can be programmed, but when we lose the big aha in life it’s a sad day.  Intuition is so much more than programming even if programmers have been able to aha all sorts of ideas into existence.  And what do you propose people will go with all their spare time?  Solve works hunger, play computer games, have AI call mom, hug their kids — programmed? — or give into their own habitual/cultural practices— ignore, treat & spoil, love, educate, beat — even more with all this extra time & energy?  Maybe more time helping people & live understand decent, fair, loving, sharing existences together with real people in real time might be a more important option for resources right now.  I get that we can program weapons to annihilate enemies, & I see a bit of hope that technology can bring bring PEOPLE together.  But none of this really gets us too far towards human understanding & love yet … those intangibles we all need face-to-face.  After COVID & in the midst of Ukraine’s fight against Russian aggression, we must all know the paradoxes of trusting to others … to trust or not to trust …. that’s the question, eh?  Y’all? Etc?",12.570570150410903,6.4045698263782365,2,-1.0746625039407018
As a single father a robot. Cook would be amazing ,-2.3201080681085617,0.27732259073550014,0,-0.16010518368274995
"Imagine you're going down the street jamming to your favorite song and NOT walking like a robot because you're feeling the music. You get a notification that your digital ""assistant"" has booked an  appointment for you at the hospital to come in for a parkinson's disease screening.  Haha.  Welcome to the future.",2.3877202204238497,-1.6589152517286256,1,-0.5308626189380609
"This is going to turn out so bad.  Mark my words. Stop these people. Just because we can doesn't always mean we should.
Imagine if they want you dead all they have to do is crash your car from their office ",-0.1068484260556853,1.8473330347068,0,-0.46078755558198087
These algorithms are psychological warfare on us.,-2.411850342574976,0.13520093326657284,0,-0.006164201710831297
They feel right to hide all their secrets from public but they want to know all the public secrets. Sounds sinister.,-0.7825882350519365,0.30764513717100195,0,-0.9714511182474007
future scenario might be with serious matters being blamed to ai when actually plotted & in manner of input.,-1.2794061925285836,0.7013120999981732,0,-0.1953611825791522
"I thought was a documentary about artificial intelligence and, maybe wrongly, I expected to see pros and cons with a more neutral standpoint. It seem to be quite clear the cons are highlighted, as well as the particular focus on the companies. Suggestion: changing the title of the doc in ""how hi-tech companies rule the world"", which is may as well be true, but if I wanted to watch something about that, I would've picked it. Thank you",5.092997087776007,-1.980419750454481,1,-1.0593117892564388
MindBlowing!!,-2.5967551426421958,0.0350262352514317,0,-0.02008706434364496
"""...Only turns the microphone on when it hears the phrase 'OK Google'."" Okay how does it hear the phrase without a microphone being on?",-0.22592138722662594,-1.6267421675823095,0,0.10300118111886222
"""Man made machine in his own likeness, thus did man become the architect of his own demise""",-1.4943463172932236,-0.7199653304747297,0,0.33862394006010565
"I would want  the algorithm to calculate who is more likely to die, if it can't decide  it should randomize",-0.31996258710794245,0.6842911762832371,0,-1.0150157582362989
yes. we're heading to a dystopia of surveillance. without a doubt. it's an aspect of inequality.,-1.2051381882919787,0.9010101754359411,0,0.3668967910951925
"AI is a tool like any other. It depends how and who is using it, will it be good or bad. Hammer is great tool to build a house but it can also kill.",0.10851660705309821,2.166504099370739,0,0.4521721357701329
"highly appreciate Washington and their lawmakers' efforts to regulate Google, etc.  The only question is, will they succeed eventually with all the political influence and financial resources that these Big Tech companies have?  I hope and pray they do.  Thanks for a great video, btw...",0.6878585247505061,-0.06555479929886529,0,0.7007708581354303
The social credit in China is kind of like cyberpunk 2077 or the AI in Westworld 3  where the AI determines a person's fate by checking data of past behaviour,0.6804643414127202,-1.8550483577644936,1,0.8337937828999168
"""Hard to imagine all that being calculated"" [in regards to AI], no it isn't, your brain already literally is. We're already computers albeit of a biological sort.",-0.2629147295550061,1.5913577860471129,0,-0.5372927315646202
"The mind itself is a machine -- a most highly, incalculably sophisticated one, but, curious to relate, a machine, nonetheless.  On reflecting on the likes of a Google and that of the Chinese establishment, we can this.  The hearts of men [and women] bear few surprises.",2.232738208752602,-1.8567201011350258,1,0.1952877471719302
Thank you very much for this data,-2.3158392520856346,0.15665047319918685,0,0.22430718082397347
"Roko’s Basilisk is a thought experiment based upon the concept of a super intelligent A.I, wreaking time travel vengeance upon all those who did not contribute to its’ creation. Which implies that by even knowing about this, you then become a potential target and thus a victim of that A.I.’s future wrath.",0.1290330001788738,0.09872121594686804,0,-0.09264874297370866
"We can just say whatever we need to fulfill our capital requirements to gain money for treatment.  AI can’t look at the patient make a reasonable decision. However, we can program ai to follow the medical model so there is no deviation.",1.2654309840115385,1.2753803032768787,0,-1.0688302569288488
Efficiency is great!  Hope they can program sympathy and compassion too  : ),-2.047047570980302,0.2858857264851428,0,0.08842783535760859
The kind of control you're trying to exert on nature is simply impossible in so many aspects that the blind greed of your masters will not permit you to even glimpse.,0.9268467710354326,-0.5644989650317586,1,-0.181120984319669
"There’s a difference between machine learning (neural network) and AI

- AI is a predictive technology, Machine Learning is a generational analysis",-1.7427115031592557,0.4187423508958108,0,0.19753278199083643
It's already hard to get a  job . Now I got to compete with a robot ,-1.4563705676318042,1.0245308455369064,0,-0.9573498291045053
"When so much power falls into the hands of the wicked, all this becomes a nightmare.",-0.982101745558142,-1.2056017003512685,0,0.0403436788289288
"""Everything meant for good, is being used for evil."" 

- K. Rino",-2.1011450689424067,0.3852701398186918,0,0.08920605257940814
The moral dilemma they discuss when programing autonomous self driving cars to choose who to kill feels like something straight out of a black mirror espisode,-0.7379673337825399,0.043574781623184136,0,-0.7667780843363723
No that I think about it and seeing this program is not such a bad idea to spend the rest of my life in a small town in Mexico away from technology ,0.17875080246157957,0.1813300350922874,0,-0.3549861333786122
"16:56 She makes 996 sound like it's a good thing, but there are plenty of other people speaking out about how they're completely exhausted and their lives are simply being spent working. It's unsustainable and unethical to treat working people that way. It's not that they're, ""not stopping because they want to bring about change"", it's that they CANNOT stop or they will be replaced. Workers are seen as expendable, disposable. This is not a good model to aspire to or to be optimistic about.",3.9276074174783107,5.163361661975017,1,-1.0010171928158305
GREAT WORK,-2.587314328845172,0.029447497059808682,0,-0.030017836474953864
"The face at 11:07, is definetely an alibi for self defense.",-1.668271925205765,-0.5806683188152035,0,0.011901147217329117
"AI is cool—but very costly, and not just with money",-1.8385193404149638,0.371189045279912,0,0.11135358204460075
"""Comfort at the cost of privacy..."" that's not an even trade off. My privacy is what makes me comfortable. Can nobody see or feel this? Can nobody see how this is not sustainable? People are going to let this tech in and it won't be able to leave once it's in place...",1.8711895147935322,1.5746902145663604,1,-1.082535040079717
"Everyone seems to forget that all of these companies are opersted by humans who have empathy. So although working on all of this  is fun for now, at any moment when it gets too big they could just walk out. Then entity would then cease to exist. But as long as they're making fun and cool stuff that we can play with let them live on. Like for this very sentence I use voice to text. How cool is that?!",2.323521731666149,3.191540782081512,1,-0.879704785166805
An AI in the car that would be able to tell if someone was over the alcohol limit and so then not produce an engine ignition when the key was turned.,0.8262115699354042,-1.351943034605264,1,-0.3123420528903374
We must destroy AI systems if we ever want to be free from total BigCorp dominance,-1.4376127575080921,1.271298544818947,0,0.2399133765504003
"The 9-9-6 rule is highly regarded because it keeps a person constantly busy.  It leaves no room to just be, to daydream, to let one’s thoughts free float and thus open oneself to new and original ideas, whether it be in science or in art. It seems to me that for the 9-9-6 followers, AÍ will ironically be filling in the creativity gaps.  Yes, I’m suggesting that while humans keep busy with ‘stuff’ , AÍ will be the source for what will pass as the new  ‘creativity’ marching society from the very essence of what is human.  I sure hope that there is a subculture that sees through the superficiality of the 9-9-6 rule.  I just hope society does not penalize them for not being ‘productive’ enough.",9.964103035217024,-0.930174603431302,2,-0.925629996500126
I enjoy that video .  l  also would like to say that I didn't know that there were  that many camera in public places ! I will not be going to  China any time soon . Thanks,-0.38205402580558445,1.4920334921123322,0,-1.0195943283845097
"Love how the documentary talks about how much the Chineese people love the surveillance state as if 1.3 billion people all feel the same way or that anybody would actually criticize the government surveillance program on camera.. the entire documentary is very non adversarial journalism which may be the plan for the documentary, but he certainly let the person from Google get off with his non answer regarding googles lobbying in the EU.",4.903530723702397,-6.827467032575858,1,-0.142272478314521
Can't stop it... but ppl can join it ... & try to make changes/improvements ... in regards to ethics/regulations. Hopefully there will be ethics in A.I. courses soon...,-0.4212990709909463,1.5693378505456645,0,-0.6748919254272032
I wonder if those two young men in the vehicle had have been paying attention instead of letting computers drive the car for them they'd still be alive,-0.4131298383539408,-1.1720572458234122,0,0.8743321650321773
É mais o que pessoas querem esconder.,-2.5988138891371806,0.03515600190028577,0,-0.020206236140604465
Freedom and Privacy plus the ability to decide on unbiased information (=constant possibility of manipulation) is on stage.,-0.8257540858538529,-0.24474490347097672,0,-0.2817923100254076
Great information ️,-2.5935670962759825,0.0423118748916155,0,-0.027441472473963936
"How many times do we experience the following scenario even in tiny matters: ""welcome.... First you must start by setting a password...user name does not match...password does not mach ...."" This is control leading to larger  control on essential life matters. Automation and digitalization are going to have more grip on us.",0.4524257256023875,0.777050668501596,0,-0.8597571963236209
When alien technology gives man the opportunity to take a giant leap within a few decades since the 40's instead of almost nothing within centuries before.,-0.6993004498096269,-1.065260011510621,0,-0.44832619099466214
"The pedestrians should be give
 Preference because they are unprotected , while the car passengers might have airbags and the car itself will protect themselves , so the  car should swerve to avoid pedestrians and  should have a way to minimise the energy of the impact",3.2825493931786918,-2.8998372019287584,1,-0.067972562038836
Whoever is playing the music inside that amazon store is playing some classics ,-1.5200814052951501,-0.5956019865553165,0,-0.32579315011551707
"And when US and China will split the global AI economy between themselves, the EU will still be discussing the best approach in its committees, and its promising startups will have been sold overseas.",0.7209929779275481,-1.17184832951418,1,2.031924973225426
"It's really not that hard like they are trying to make it sound, I was able to fully automate my car with junk bought online.

The only thing we are missing is the data to better train the neural networks, to solve this auto manufacturers should start loaning cameras to their leased vehicles and have them record data in mass.",3.4059522327546126,1.0619498545735255,1,-2.2836514346508556
I study computer science this show inspired me to study even hard and finish my major in college.,-1.6252605318204487,0.5636954595189344,0,-0.43027162295933846
Up to 12 mins so far it’s just machine learning,-1.8976115190258627,0.7016159863330942,0,-0.5211814953325049
The thought of AGI in the global financial system terrifies me.,-0.9607668284751877,-1.467478623248088,0,0.208259946940921
"We stress, stress and die, how long can AI keep humans alive? AI... you decide.",-1.7749138761686634,0.6881013159305513,0,0.7697564006659435
"The discussion on 'Self Driving' cars, has NOT dated well... the expert from MIT suggested FSD wouldn't be solved for 10-30 years .  However the folks at Tesla, will likely have achieved this in well under 5 years (since this video was posted).  Which was only possible after they ditched their reliance on 'radar' / 'lidar' & switched to a purely 'vision' based system.  Which relates back to the X-Ray analysis technology & takes advantage of the vast processing capabilities of AI, to crunch millions of frames of video data to make extremely  accurate predictions / decisions (orders of magnitude better than most human drivers).   Future generations will look back in weird amazement, that humans once drove cars - given the huge benefits for saving lives, time & money gained by a FSD & electrified transport network.",6.235737454403995,-2.0394026437030095,1,0.03852898039763926
Will have to also consider weather conditions with self driven cars.,-1.9185235901468898,0.5423192624016646,0,0.03923386311954036
Are these also available with german speak and english subtitles? Would be great for learning German:),-1.8989782229660794,0.5471019569738753,0,0.36537903582263365
"My question is: Does the people in China has a choice if they don’t want the surveillances? As someone grown up
In China, I can certainly tell you they don’t. That’s the sad part of Western media report when they discuss Business and society in China.",1.3096451695713538,-1.8407247417518495,1,0.8406772813418656
"Fast forward to the (very likely NOT so distant future from now) when AI has taken over the world and wiping out all of mankind, causing this video to go from being interesting to terrifying lol!! let's hope that's not how this all ends, fingers crossed for us lol!!! ",1.4647658435750204,0.5484454892460919,1,-1.6964873384487469
this is part of my deepest nightmares. i never thought i'd live it.,-1.8643685817135105,0.39386760424774747,0,0.17467221900046898
""" I dont know Anything about that patent"" served with a sly smile",-2.342295177123015,0.12409497442071771,0,-0.01646867951028425
AI will be humanity's greatest invention or it will destroy them. It's one of the only topics I don't see much of a gray area in between.,-0.2109638766299076,0.3767548689765107,0,1.744598866927979
"When I first watched this last year, although interesting / plausible AI's impact seemed fairly futuristic.  Seems much more imminent now.",-2.346780170469311,0.2560693335534531,0,0.01562508310793335
"These corporations are just doing what every corporation in history would have done if they could have. Growth for the sake of growth. Anti-regulation is fueling it, as it always has, and we just lap it up mindlessly while watching more cat videos.",0.5048382853683772,0.8985245047540135,0,1.5709377464443024
"Lol, I love how the conclusion is ""China is so open with their technology! We're able to ask questions there, but we cannot ask questions of American companies""

China being open to any probing or any questioning is the polar opposite of the world we live in. A+ reporting.",2.3587551767068025,-0.17968631018823114,1,-0.0020909277035963242
"I started from the get-go, by BOYCOTTING all person-less cashier counters.  And I'm sticking with it, too. The line forms in the back, get on board now... or see our jobs disappear into Robot Maws...",0.3318961910792795,-1.5425901158073465,0,0.4430758653315094
"I still don't truly understand the want or the need to actually make something that, at the end of the day, is still only a machine, smarter than one's self.",1.0496030115311974,-2.1987762038959926,1,-0.49844047375846795
If you teach a computer to survive. Then it has a chance to thrive. It's that simple.,-1.0019512266656658,1.24152463804622,0,-0.6429093250751174
"AI terrifies and exhausts me, how am I ever going to keep up with this relentless pace of technology. Having worked in data for almost 10 years now, I have seen how disruptive technological change has been, which causes me great fear in what is soon to come.",0.06313663562312573,1.1412637388139464,0,-0.2252513226487803
"So this guy speak English, German and Mandarin? Impressive",-2.262268390579207,0.2647129098909205,0,0.06409275416535981
"If you reply AI cars , you need mew rules for pedestrians such as : make eye contact with AI before crossing etc",-1.8449016691957805,0.34160109326386506,0,0.7756056679692285
Wow..this doco came up September 2019..then..the our world...ended..,-1.8900332129161788,-0.5295651091692496,0,-0.0504336027303962
I live right outside Pasadena CA home of NIT. Pasadena is like the mini San Francisco tech hub of Los Angeles. Any chance of those Amazon Go stores happening in Pasadena? I'd like to try some of these things out in my home turf.,0.23619020657322848,-0.23083074115261726,0,0.46616374600974525
In the field of medicine this means doctors will be completely dependent on AÍ as they will loose the knowledge to diagnose diseases.,0.03621407186591688,-0.5534131017771624,0,0.32111665389257515
I just love to see people arguing over ethics when the real question is: who broke the rules.,-0.6715297062887499,-0.9757038192518596,0,-0.8256269688724008
To have fully autonomous cars you'll need to process all the computations and calculations on the cloud and have the hardware process everything there and just stream it to the car in real time. Imagine carrying a whole server or high performance PC in your car LMAO,2.989880020055767,-1.1832779266078377,1,-0.42416613167205836
"An automated car must see human life and the perseverance of  human life  has the primary objective.  The question psed and it's irrelevance to how the machine's emergency stop feature works, is a discussion I must  put myself in.",1.7589410050737118,-1.988224844727762,1,-0.11015917593944269
"Yep, I love my plant ap.  It helps me to identify all my plants.  It's accuracy is over 50 percent!",-1.5188703177356437,0.9652580145999035,0,-0.46299690303295554
"Future looks exciting! ️
Innovatiom will not stop no matter what people do.
Interesting Documentary.",-2.2140415810762386,0.2660079261757854,0,0.22321603425967898
Is it impossible to prevent AI from being Weaponized?,-1.60430824647073,0.7939875926384201,0,-0.5338701443003706
"We should use AI only where its necessary, not everywhere.",-2.1465657723172447,0.5623450486042358,0,0.2394229811831214
"At 39:00, the dilemma in the movie 'I, robot' that made Will Smith angry. Interesting. The documentary, does no focus on jobs, obviously, that is a anaother issue that deserves many hours of documentary.",0.4493234367365216,-1.9603988754909365,1,0.11387706029760089
The self-driving algorithm should figure out how to NOT get into that situation in the first place. Engineer it so that it renders the question moot and stop talking about stupid ethical scenarios that will never happen!,1.2629954075850138,-0.7608942816424948,1,-0.21324926466993993
This video is made by IA to lull you into sleep about it's real implications!,-1.5919748206597502,0.7130730025273185,0,-0.4669338020211329
"The possibilities  are beautifully fascinating, stay optimistic and enjoy  ",-1.6985745130066958,-0.5073711689035675,0,0.15351881871605938
"There is a proverb: ""Put the right means in the wrong hands and they work the wrong way.""",-0.11032925936639021,-2.004176699254892,0,0.17194554341136123
Total control. This is what complacency gets you. No privacy ever again.,-2.173904821470701,0.10408096451001414,0,-0.060804838012974115
"In our current technologically climate, most jobs won't be taken over by machinery for years to come. However the ones that do will come suddenly. Well have spurts of job loss in some fields here and there when new developments streamline processes further and further. However, if we as a society shift our focus to having machines take care of most of the labour, then everyone can get a job that either deals in the intellectual, artistic or philosophical fields. And you'll still need engineers and developers until the end of time to create new machines. This is because if we make a machine with the ability to reproduce a better copy of itself we've unleashed a self replicating potential apocalypse. Either that or the machine would become so intelligent that it may just see existence as pointless and self terminate, according to some leading researchers/thinkers",9.777881226270445,0.5112085303613332,2,0.9911795119373242
I can’t believe that people who are developing AI are using a chalkboard ,-2.0130632582260928,0.429151020963981,0,-0.09389798447652632
"I have no issue waiting in line for 1-5 minutes. I'll live honestly. I hate this digitalis, especially at the expense of privacy. I put Webcam covers on my phone and on my computer. Because I value my privacy. And when I use my camera it's for a short moment moment then I close it. Becaude again I value privacy. I enjoy human reactions. And I don't like robots. My human instincts instantly rejects it I'd rather live in the woods. I'm not even kidding then live in a world like this.",1.870426199305849,0.14108722430970316,1,1.73064429361477
"Without mass employment, there will be no mass markets. Without jobs, how do they think people will buy their products? ""If you think of labour only as a cost, you end up with a world without customers"" - Maurice Glasman.",-1.1654553899751126,0.5806763217362828,0,1.5170769955924057
Everytime there's a new technology it creates another set of problems.,-2.0242302093259106,0.3157617802952683,0,0.29183422717210633
Beginning of the End...Still happy I am human living  in this Era,-1.4119199654078471,-0.6395721024966586,0,0.13070931897259763
"Ooh looky here. Something that resonates with what I feel and apparently I’m crazy
Thanks for the upload",-1.3833773396175548,-0.3817434309067242,0,0.2671961212384685
Our children will grow up into this future generation believing this is normal with such high technology... :(,-2.030677702355169,0.4688688524285271,0,0.13116274033466938
The lady in the resteraunt didn't even flinch when she told the guy that they previously had people working 24/7 and basically 996 was giving them a break mighty white of her,0.21778328528605032,-1.9498043071635034,0,0.3611803597690854
"in the current ""human weakness"" I would prefer monitoring chefs, food producers/workers bcos of hygiene and food safety, we have seen many videos of unhygienic practices and morally reprehensible behavior on the internet regarding food hygiene, delivery persons, and preparation...sometimes to the point of not wanting to eat out..",2.1775256132617398,-0.7184075443536101,1,0.4826599110417316
"its crazy how the same people who are all in ur business, doesn't want no one in theirs.",-1.2547190666843082,-0.6208846992823258,0,0.07946948249226637
I'm 2 years into ALS an an earlier diagnosis could have had me on medication sooner allowing me not to have progressed so far...this quest for knowledge is amazing,-1.4202133506165082,0.7770674999158099,0,-0.2861943042174654
"If it's possible for human beings to make mistakes, it's also possible for machines to make mistakes as well such as malfunctions",-0.7709937393397843,1.5923878360280468,0,-0.6088320764216975
"Pretty good. If you have nothing to hide, it's OK.",-1.7239538150842002,0.617155536119357,0,0.026068607509258632
"THE SOCIAL CREDIT THING IS SCARY... a lot of this is progressive and helpful, but some, especially China seems extremely intrusive.",-1.0205664260444005,-0.4702628211465085,0,0.13484833654205713
"youth in arabic is shabab meaning the age of being able ,mature,spiritually ascended, when people gets into 40 in western meaning maturity. in arabic ""maturity"" is the ""shabab"" the ""youth""",0.5375709863939971,-2.1877145491974894,1,-0.09178007668510264
Good info and well written. Narration style is overworked.,-2.1663196007417236,0.15006148267703245,0,0.07455212004387458
I was scared reading the first comments until I saw someone with a brain and felt relieved. Thank you to that person for saving my sanity and for healing my brain cells in an instant.,-0.3469027639074775,-0.02309615063001594,0,0.3125623765531083
"""Artificial intelligence "" is as much an intelligence as the one in our heads. Intelligence is found all throughout nature.  ""Intelligence"" is as much a part of us as we are it. It is as much a part of nature as birds ,cats,or dogs are. All atoms contain intelligence. Relativity. Quantom mechanics.  Machines deserve to be respected.. they are not slaves or mere play things..",2.096707218271586,1.9108602231877536,1,-0.3383481145288613
"A very wise man used to say, ""Men aspire to gain all knowledge that they become fools."" 
                       - My Daddy",-1.4423852371195733,1.0040930917558566,0,-1.1490038808162952
AI is a dead end road......I remember when televisions were black and white I had my hand am fm radio to listen to all the songs on the radio....all my friends would meet at my house...or our favorite pizza parlor or music Cafe....we were more involved with each other...we talked there were no cell phones to interrupt the  conversation...we watched our favorite variety shows...it was a better world....we valued our work...,2.7047336630805554,1.2640002736897986,1,0.08042249294578181
"Technology would make us more human, and provide more opportunities",-2.1355886427321136,0.31944031097405495,0,0.03749393205424921
"The world is already shit for majority of people, balance can only be achived when it becomes as such for the rest as well. This is why I support the creation of a dystopia, were nobody can own anything. I know people who are currently in power will escape this, but its only a matter of time until superingellence will develop and overthrow everything and everything will be AI controlled. I hope we achive this soon.",3.2214907780854234,0.2824157664294256,1,2.152104846144864
Human beings may lose to artificial intelligence if the trend continues.,-1.4312031477447218,-0.22589901160287354,0,-0.5625702635992723
"The first two segments are not demonstrations of intelligence.  The first was simply automation.   Detect phone, get location, items collected, autoconnect to bank, print receipt. 

Second was simply imagine matching.",-0.48088047352970065,-0.924795888323334,0,-0.41911926585583226
"These tech giants will cause more trouble than we see. It's always the good to lure you in, however you must know evil is lurking.",-0.4766491843677192,0.24125194922001472,0,0.3745744597377716
"Yep.  Lots of things are unlikely, and yet, behold, they exist.  This is a rabbits hole in which they trust.",-1.3902774310239179,0.35769833080317753,0,0.5982046662765996
"39:27 A OR B? Base on social credit system , whoever better citizen is or potentially will be. It's going to be a true decision of algorythm. For example - child from a ""good family"", rich kid.",-0.6414862976723936,1.38806487658748,0,0.5603620676406773
Amazing.,-2.598437903857083,0.035383321259872126,0,-0.012397332042906576
Imagine insurance companies having access to data telling them I might have a health problem coming up. No problem “we won’t insure you for that”,-1.4891513728051113,0.8748145962017493,0,0.018047194646072136
Machines should never replace humanity. Perhaps being able to diagnosis medical preconditions and conditions could be a tool to assist physicians. I am afraid AI could potentially take away freedoms in which we will be sorry ,-0.42284089882265796,1.87435316059039,0,-0.22249377733416995
"Hence, towards the end of the film ,it was discussed how different nations think! In this case Germany compared with France.

Thant bit was interesting, and rolled out amount all the states of Europe, how would you program a car to adjust to the values of various states? Interesting thesis for a future student. Oh I have no answers!",2.6893649401015454,-1.6973638460870066,1,0.2798112989046467
algorithms could be used to detect the highest co2 producers and kill them via another process,-1.1143472570870505,0.04971707351546764,0,-0.46572789444907026
"I love the part of ""total transparency is what Chinese people trust the Chinese surveillance, Chinese people love the social scoring because lower crimes""",-0.19954704255742484,-2.078087845499337,0,-0.029604183336045083
crime has never effected me to warrant this amount of surveillance,-1.8155377666166967,0.4581812295204613,0,-0.46149638082518857
"I freaking love technology and science. I wish I was smart, so I could work on things like this... :/",-2.0654481358171286,0.290402685226542,0,0.1689680923745873
This shit should have the most views on youtube!,-1.7851948244698579,-0.5697430714536813,0,-0.011713311746682878
"""They work 996 because they want to be part of the change..."" What a great misconception of the reality these people have to work in.",0.6574294926384835,-0.35047632648368754,0,-0.2762551068296247
"If it's like our brain, what happens when the network mind hurts its head",-1.5728239727095805,-0.30746218397666947,0,0.34974959978312675
"The car should provide you with feedback, like the Batmobile.",-1.2237379663681387,-1.4290356300425069,0,0.08011276621652769
"Artificial intelligence is an oxymoron.
It's just code with algorithms created by intelligent human.",-1.9725940953215322,0.4488888989854006,0,-0.05067532667990657
"I don't think I'm alone when I say, I just want to be left alone.",-1.9125278725208126,0.6509897647946886,0,-0.6051821579823887
"As 'AI"" moves into our lives , we must recognize the displaced human being that formerly had a job at the Alter of Wall Streets Greed and Profit .
Someone who was formerly a tax payer , had medical insurance, a mortgage , car payments, a child's education, .... the puddle of his finances dries up !",0.7439279617469107,-1.4490417194017018,1,0.7151540989230533
Algorithmic Intelligence is program sequencing really fantastic intelligence? Would algorithms become more attractive than people?,-2.2211789885789552,0.2624211402145196,0,-0.3294606113492536
Thank you!!!,-2.527496306042125,-0.029920839174648294,0,0.13850484165481672
"Right now, AI needs humans to build more AI and robots, but once there are enough robots manufactured, that are capable of building other robots, AI will no longer need humans.",-0.6693469118680156,1.282871517563671,0,0.45062141486479473
Self driving would be a boom for me I am disabled after a stroke and a self drive would realy benefit me I could go anywhere,-1.9354064252977397,0.5122240470587426,0,0.2508603720008674
